# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	51676
#@/user_id	435aafd9-22e7-4862-aa94-9a43e7cfcf27
lian shui 	漣水	c=6 d=4.15872e-40 t=51676
lian suo 	連鎖	c=3 d=1.94009e-39 t=51676
lian wai 	連歪	c=10 d=3.22913e-72 t=51676
lian wang 	聯網	c=1 d=0.0107269 t=51676
lian xi 	練習	c=9 d=1.0609e-19 t=51676
lian xi 	聯繫	c=11 d=4.75541e-07 t=51676
lian xi ma 	聯繫嗎	c=1 d=1.3799e-53 t=51676
lian xi qi lai 	聯繫起來	c=1 d=4.66285e-25 t=51676
lian xian 	連線	c=1 d=1 t=47332
lian xu 	連續	c=17 d=0.0992298 t=51676
lian xu xing 	連續性	c=2 d=1.91561e-51 t=51676
lian yi qun 	連衣裙	c=3 d=3.17504e-50 t=51676
lian yu 	煉獄	c=3 d=0.000237581 t=51676
lian zhe 	連着	c=1 d=2.98299e-05 t=51676
lian zi fu 	連字符	c=1 d=0.00108086 t=51676
liang 	亮	c=1 d=4.44902e-67 t=51676
liang 	兩	c=7 d=3.69322e-10 t=51676
liang 	量	c=7 d=0.304224 t=51676
liang bian 	兩邊	c=4 d=0.774916 t=51676
liang bu fen 	兩部分	c=1 d=1.07653e-44 t=51676
liang ceng 	兩層	c=1 d=7.40668e-28 t=51676
liang ci 	兩次	c=5 d=2.54367e-13 t=51676
liang ge 	兩個	c=37 d=1.25237 t=51676
liang hang 	兩行	c=4 d=0.603506 t=51676
liang hao 	良好	c=1 d=1.05235e-12 t=51676
liang hua 	量化	c=10 d=2.43637e-06 t=51676
liang ji 	兩級	c=2 d=0.0204453 t=51676
liang ju 	兩局	c=1 d=1.53559e-46 t=51676
liang lan 	兩欄	c=1 d=2.66256e-21 t=51676
liang lei 	兩類	c=1 d=3.75606e-69 t=51676
liang lie 	兩列	c=1 d=8.00966e-37 t=51676
liang lun 	兩輪	c=1 d=5.80829e-21 t=51676
liang men 	兩門	c=0 d=1.84614e-08 t=51676
liang tai 	兩臺	c=1 d=1 t=46318
liang tiao 	兩條	c=1 d=3.01297e-05 t=51676
liang tui 	兩腿	c=1 d=2.82816e-25 t=51676
liang xia 	兩下	c=1 d=9.72595e-27 t=51676
liang xin 	良心	c=0 d=0.1 t=47758
liang xin yun 	良心雲	c=1 d=1 t=47759
liang zhang 	兩張	c=3 d=4.27911e-44 t=51676
liang zhe 	兩者	c=7 d=0.00367997 t=51676
liang zhi 	兩隻	c=1 d=1.57444e-39 t=51676
liang zhi ji 	兩隻雞	c=1 d=1.47819e-39 t=51676
liang zhong 	兩種	c=5 d=0.421052 t=51676
liang zhou 	涼州	c=1 d=1.83275e-39 t=51676
liao 	了	c=1 d=1.38828e-36 t=51676
liao jie 	了解	c=10 d=6.0695e-07 t=51676
liao tian 	聊天	c=4 d=0.000121572 t=51676
lie 	列	c=10 d=0.198622 t=51676
lie 	裂	c=1 d=5.30533e-73 t=51676
lie bian 	裂變	c=1 d=4.76921e-55 t=51676
lie biao 	列表	c=35 d=0.00795243 t=51676
lie chang 	獵場	c=10 d=0.00438618 t=51676
lie cheng 	列成	c=1 d=1.00964e-54 t=51676
lie chu 	列出	c=9 d=6.02768e-16 t=51676
lie ju 	列舉	c=1 d=8.30936e-28 t=51676
lie ming 	列名	c=1 d=2.99622e-57 t=51676
lie ming 	列明	c=1 d=2.87873e-57 t=51676
lie xiang 	裂項	c=2 d=1.10992e-72 t=51676
lie xiang liang 	列向量	c=1 d=1.14586e-43 t=51676
lie yan 	烈焰	c=0 d=1.33062e-38 t=51676
lie yan ren 	烈焰人	c=1 d=1.33729e-37 t=51676
lin 	林	c=2 d=4.54303e-42 t=51676
lin nai 	林奈	c=1 d=4.63471e-42 t=51676
lin nai 	琳奈	c=1 d=1 t=51676
lin shi 	臨時	c=10 d=0.000164106 t=51676
lin wai 	林歪	c=1 d=2.00147e-75 t=51676
lin yu 	鄰域	c=3 d=0.522046 t=51676
ling 	令	c=2 d=2.31436e-48 t=51676
ling 	凌	c=8 d=8.10886e-27 t=51676
ling 	另	c=1 d=8.85298e-97 t=51676
ling 	零	c=8 d=0.000267872 t=51676
ling 	領	c=1 d=2.34922e-48 t=51676
ling dao 	領導	c=1 d=0.000122182 t=51676
ling kuan 	零寬	c=2 d=0.138715 t=51676
ling long 	靈籠	c=6 d=2.89169e-51 t=51676
ling pai 	令牌	c=4 d=1.88733e-67 t=51676
ling qu 	領取	c=1 d=2.43614e-93 t=51676
ling san 	零散	c=1 d=1.00738e-57 t=51676
ling wai 	另外	c=9 d=4.46313e-10 t=51676
ling xu yi zhi 	凌虛一指	c=1 d=2.91826e-41 t=51676
ling yang 	凌陽	c=1 d=1.18559e-91 t=51676
ling yi 	另一	c=1 d=1.29751e-64 t=51676
ling yi ge 	另一個	c=10 d=0.974173 t=51676
ling yi jia 	另一家	c=2 d=0.0210314 t=51676
ling yi zhong 	另一種	c=1 d=5.31906e-74 t=51676
ling yu 	領域	c=31 d=0.77891 t=51676
liu 	六	c=3 d=0.126186 t=51676
liu 	柳	c=1 d=3.92974e-42 t=51676
liu 	流	c=8 d=1.29508e-42 t=51676
liu chang 	流暢	c=1 d=5.24897e-65 t=51676
liu cheng 	流程	c=18 d=0.172177 t=51676
liu cheng tu 	流程圖	c=3 d=2.20823e-75 t=51676
liu dian 	六點	c=1 d=6.06924e-38 t=51676
liu dian 	留點	c=1 d=6.09966e-38 t=51676
liu hai 	劉海	c=0 d=6.54061e-66 t=51676
liu ji 	六級	c=4 d=4.45237e-11 t=51676
liu lan 	瀏覽	c=1 d=1 t=46239
liu lan guo 	瀏覽過	c=1 d=2.29317e-58 t=51676
liu lan qi 	瀏覽器	c=20 d=0.796579 t=51676
liu le 	留了	c=1 d=0.00100779 t=51676
liu lian 	榴蓮	c=1 d=3.65834e-53 t=51676
liu liang 	流量	c=4 d=2.05018e-05 t=51676
liu shi 	流失	c=2 d=1.0255e-82 t=51676
liu shi 	流式	c=18 d=8.83445e-05 t=51676
liu shu 	留數	c=1 d=3.84882e-52 t=51676
liu shu fa 	留數法	c=1 d=3.79781e-52 t=51676
liu su 	流速	c=1 d=2.38546e-81 t=51676
liu ti 	流體	c=1 d=2.03808e-53 t=51676
liu wei zhi 	留位置	c=1 d=1 t=48542
liu xing 	流行	c=1 d=9.35732e-43 t=51676
liu yan 	留言	c=1 d=1 t=46240
lo 	咯	c=0 d=0.1 t=47881
long qi 	隆起	c=9 d=1.66102e-43 t=51676
long tong 	籠統	c=2 d=1.98297e-54 t=51676
lou chu 	露出	c=1 d=0.0113334 t=51676
lu 	陸	c=0 d=0.0985112 t=51676
lu 	露	c=1 d=2.21611e-97 t=51676
lu 	魯	c=7 d=1.87921e-10 t=51676
lu a hong 	魯阿訇	c=1 d=6.44694e-13 t=51676
lu hao 	魯皓	c=39 d=1.65105 t=51676
lu he si 	陸赫斯	c=3 d=2.98506 t=51676
lu jing 	路徑	c=63 d=0.481229 t=51676
lu na 	露娜	c=1 d=6.70505e-63 t=51676
lu pa 	露帕	c=3 d=1.67725e-89 t=51676
lu ping 	錄屏	c=5 d=9.10713e-29 t=51676
lu qu 	錄取	c=2 d=2.48479e-51 t=51676
lu xian 	路線	c=5 d=0.0806361 t=51676
lu xun 	魯迅	c=2 d=3.11276e-06 t=51676
lu yong 	錄用	c=2 d=4.06295e-73 t=51676
lu you 	路由	c=5 d=0.927743 t=51676
lu you biao 	路由表	c=2 d=1.64901e-82 t=51676
lu you qi 	路由器	c=9 d=0.100259 t=51676
luan ma 	亂碼	c=13 d=1.49211e-22 t=51676
luan shuo 	亂說	c=1 d=2.27313e-43 t=51676
lun 	輪	c=8 d=4.1458e-76 t=51676
lun dian 	論點	c=4 d=1.90857e-46 t=51676
lun kuo 	輪廓	c=4 d=1.08306e-12 t=51676
lun shu 	輪數	c=5 d=4.76779e-76 t=51676
lun tan 	論壇	c=5 d=5.29394e-18 t=51676
lun wen 	論文	c=108 d=2.24461 t=51676
lun wen li 	論文裏	c=1 d=1 t=47796
lun wen zhong 	論文中	c=2 d=2.50409e-05 t=51676
lun xun 	輪詢	c=2 d=3.77283e-96 t=51676
lun zheng 	論證	c=4 d=1.93336e-46 t=51676
luo 	絡	c=2 d=4.27328e-28 t=51676
luo 	羅	c=1 d=9.15926e-56 t=51676
luo bi da 	洛必達	c=2 d=8.7328e-50 t=51676
luo ji 	羅技	c=1 d=2.40125e-41 t=51676
luo ji 	邏輯	c=28 d=1.24293 t=51676
luo ji lian 	邏輯鏈	c=1 d=2.55416e-32 t=51676
luo luo 	洛洛	c=2 d=1.70618e-50 t=51676
luo ma 	羅馬	c=1 d=1.57334e-67 t=51676
luo tuo 	駱駝	c=1 d=2.15999e-60 t=51676
lv 	律	c=2 d=1.03325e-81 t=51676
lv 	旅	c=1 d=3.42392e-68 t=51676
lv 	率	c=3 d=6.99601e-05 t=51676
lv 	綠	c=4 d=4.69725e-82 t=51676
lv bo 	濾波	c=1 d=3.28911e-66 t=51676
lv cheng 	旅程	c=2 d=5.07253e-08 t=51676
lv jing 	濾鏡	c=1 d=8.89036e-29 t=51676
lv ren 	旅人	c=1 d=3.00295e-54 t=51676
lv shi 	律師	c=2 d=4.5819e-75 t=51676
lv tu 	旅途	c=1 d=9.40293e-12 t=51676
lve wei 	略微	c=1 d=3.76719e-45 t=51676
ma 	嗎	c=231 d=3.48173 t=51676
ma 	嘛	c=1 d=0.00273944 t=51676
ma 	碼	c=2 d=2.88226e-42 t=51676
ma 	馬	c=2 d=1.76085e-37 t=51676
ma chao 	馬超	c=8 d=1.32647e-59 t=51676
ma er ke fu lian 	馬爾科夫鏈	c=2 d=5.83343e-64 t=51676
ma fan 	麻煩	c=1 d=0.396531 t=51676
ma ke 	馬克	c=1 d=4.35192e-66 t=51676
ma sai ke 	馬賽克	c=1 d=8.99041e-43 t=51676
mai 	買	c=1 d=6.44674e-42 t=51676
mai de 	買的	c=1 d=5.22918e-50 t=51676
mai zai 	埋在	c=1 d=0.00540733 t=51676
man 	慢	c=0 d=4.34526e-49 t=51676
man 	滿	c=3 d=2.30481e-29 t=51676
man 	漫	c=1 d=4.23797e-49 t=51676
man bu 	漫步	c=14 d=3.99885e-76 t=51676
man cha xun 	慢查詢	c=1 d=4.84474e-34 t=51676
man hua 	漫畫	c=2 d=1.67125e-42 t=51676
man le 	慢了	c=1 d=1.56938e-08 t=51676
man le 	滿了	c=1 d=7.63615e-34 t=51676
man man 	慢慢	c=1 d=4.87633e-81 t=51676
man zhi zhen 	慢指針	c=1 d=4.36704e-48 t=51676
man zhi zhen 	漫指針	c=1 d=4.25921e-48 t=51676
man zu 	滿足	c=3 d=5.36173e-21 t=51676
mao 	冒	c=1 d=9.12473e-41 t=51676
mao 	毛	c=1 d=1.93644e-10 t=51676
mao dian 	錨點	c=2 d=1.00882e-15 t=51676
mao dun 	矛盾	c=1 d=2.48289e-52 t=51676
mao hao 	冒號	c=1 d=5.14711e-11 t=51676
mao niang 	貓娘	c=3 d=6.9192e-08 t=51676
mao pao 	冒泡	c=8 d=8.22611e-74 t=51676
mao xian 	冒險	c=1 d=1.30335e-58 t=51676
me 	麼	c=5 d=0.00319374 t=51676
me ei le 	麼誒了	c=1 d=1.37138e-39 t=51676
me ei shi 	麼誒是	c=1 d=1.62971e-40 t=51676
mei 	每	c=7 d=2.30004e-05 t=51676
mei 	沒	c=28 d=0.486752 t=51676
mei 	煤	c=2 d=3.06909e-40 t=51676
mei 	美	c=2 d=3.17539e-55 t=51676
mei ban fa 	沒辦法	c=1 d=4.96469e-57 t=51676
mei ban fa le 	沒辦法了	c=1 d=5.01458e-57 t=51676
mei ci 	每次	c=15 d=0.539882 t=51676
mei dai 	沒帶	c=1 d=9.70776e-05 t=51676
mei dang 	每當	c=1 d=3.88654e-59 t=51676
mei dang wo 	每當我	c=1 d=1.04422e-09 t=51676
mei dao 	每到	c=1 d=4.29763e-36 t=51676
mei di 	美的	c=2 d=3.34735e-59 t=51676
mei fan ying 	沒反應	c=1 d=1.11993e-09 t=51676
mei ge 	每個	c=12 d=0.104336 t=51676
mei guan 	美觀	c=9 d=6.48178e-33 t=51676
mei guo 	美國	c=4 d=0.014418 t=51676
mei hei you 	煤黑油	c=1 d=6.19099e-07 t=51676
mei hua 	美化	c=6 d=1.99517 t=51676
mei ji cuo 	沒記錯	c=1 d=1.54219e-67 t=51676
mei jia 	每家	c=1 d=7.52783e-13 t=51676
mei ju 	枚舉	c=1 d=2.06523e-91 t=51676
mei le 	沒了	c=5 d=2.16058e-33 t=51676
mei miao 	每秒	c=1 d=2.25358e-59 t=51676
mei mo 	魅魔	c=0 d=4.1014e-46 t=51676
mei mo wen 	魅魔紋	c=1 d=4.12196e-45 t=51676
mei nie zhu 	沒捏住	c=1 d=2.23427e-46 t=51676
mei quan xian 	沒權限	c=1 d=1 t=46299
mei ren 	沒人	c=2 d=0.0248475 t=51676
mei sha 	沒啥	c=0 d=1.65434e-41 t=51676
mei sha yong 	沒啥用	c=1 d=1.66264e-40 t=51676
mei shi 	沒事	c=5 d=1.22287e-39 t=51676
mei shi 	美食	c=1 d=2.39913e-60 t=51676
mei shi jian 	沒時間	c=1 d=1.37096e-06 t=51676
mei shi jiu zhe yang 	沒事就這樣	c=1 d=5.65393e-57 t=51676
mei shi mei shi 	沒事沒事	c=1 d=5.03972e-57 t=51676
mei shi xi 	沒實習	c=1 d=8.20518e-56 t=51676
mei shu chu 	沒輸出	c=1 d=2.54756e-31 t=51676
mei tian 	每天	c=2 d=8.75563e-47 t=51676
mei wa dao 	沒挖到	c=1 d=1.39571e-40 t=51676
mei wan 	沒玩	c=2 d=3.14721e-46 t=51676
mei wen ti 	沒問題	c=3 d=1.5028e-08 t=51676
mei xia zai 	沒下載	c=1 d=0.000283018 t=51676
mei yang 	沒養	c=0 d=1.39984e-17 t=51676
mei yang guo 	沒養過	c=1 d=1.40686e-16 t=51676
mei yi 	每一	c=4 d=0.000379148 t=51676
mei yi bu 	每一步	c=1 d=4.2797e-75 t=51676
mei yi ceng 	每一層	c=1 d=7.86469e-28 t=51676
mei yi ci 	每一次	c=6 d=2.09453e-21 t=51676
mei yi dian 	每一點	c=1 d=1.07226e-56 t=51676
mei yi fen 	每一份	c=1 d=0.00381048 t=51676
mei yi ge 	每一個	c=22 d=0.0934807 t=51676
mei yi hang 	沒一行	c=2 d=1.96079 t=46270
mei yi jia 	每一家	c=1 d=1 t=47124
mei yi jie 	每一節	c=2 d=2.23874e-07 t=51676
mei yi lie 	每一列	c=2 d=4.82812e-23 t=51676
mei yi tian 	每一天	c=2 d=1.38693e-84 t=51676
mei yi wei 	每一位	c=1 d=9.89649e-55 t=51676
mei yi xiao 	每一小	c=1 d=8.27918e-44 t=51676
mei yi zhong 	每一種	c=1 d=3.8839e-51 t=51676
mei yo 	沒喲	c=2 d=3.32171e-35 t=51676
mei yong 	沒用	c=1 d=2.54315e-40 t=51676
mei yong guo 	沒用過	c=1 d=1.77128e-20 t=51676
mei you 	沒有	c=134 d=1.17012 t=51676
mei zhang 	沒漲	c=1 d=2.31779e-66 t=51676
mei zhao dao 	沒找到	c=0 d=2.16861e-49 t=51676
mei zuo 	沒做	c=0 d=5.59767e-58 t=51676
mei zuo huai shi 	沒做壞事	c=1 d=5.62573e-57 t=51676
men 	們	c=1 d=8.12604e-89 t=51676
men 	門	c=10 d=3.83082e-06 t=51676
men zhen 	門診	c=1 d=3.78337e-66 t=51676
meng 	夢	c=1 d=2.66664e-39 t=51676
meng ban 	蒙版	c=1 d=3.98981e-44 t=51676
meng xiang 	夢想	c=1 d=1.2109e-16 t=51676
mi 	冪	c=5 d=3.00193e-50 t=51676
mi 	密	c=1 d=6.84516e-71 t=51676
mi 	米	c=1 d=1.59218e-60 t=51676
mi 	蜜	c=1 d=2.19353e-06 t=51676
mi bu ke fen 	密不可分	c=1 d=5.06757e-63 t=51676
mi du 	密度	c=4 d=2.48932e-53 t=51676
mi ha 	米哈	c=0 d=8.02194e-56 t=51676
mi ha you 	米哈遊	c=1 d=8.06215e-55 t=51676
mi ji 	密集	c=1 d=1.82921e-75 t=51676
mi ma 	密碼	c=15 d=1.27392e-17 t=51676
mi wen 	密文	c=2 d=0.160414 t=51676
mi yao 	密鑰	c=15 d=0.648649 t=51676
mi yao dui 	密鑰對	c=1 d=2.08819e-74 t=51676
mi yao hou 	密鑰後	c=1 d=2.70078e-71 t=51676
mi yun suan 	冪運算	c=1 d=1.09146e-59 t=51676
mian 	麪	c=9 d=0.133989 t=51676
mian ban 	面板	c=8 d=0.764021 t=51676
mian dui 	面對	c=4 d=1.63498e-22 t=51676
mian fei 	免費	c=9 d=0.0806028 t=51676
mian fei de 	免費的	c=1 d=3.12168e-69 t=51676
mian ji 	面積	c=4 d=8.20933e-53 t=51676
mian jing 	面經	c=8 d=0.0325318 t=51676
mian shi 	面試	c=20 d=1.36335 t=51676
mian shi guan 	面試官	c=2 d=0.0273237 t=51676
mian shi zhong 	面試中	c=1 d=1.74485e-49 t=51676
mian xiang 	面向	c=5 d=0.00244185 t=51676
miao 	秒	c=7 d=2.46896e-15 t=51676
miao miao miao 	喵喵喵	c=12 d=6.25606e-41 t=51676
miao shu 	描述	c=20 d=0.102113 t=51676
miao shu fu 	描述符	c=2 d=2.96893e-67 t=51676
miao zhun 	瞄準	c=10 d=1.07862e-08 t=51676
mie 	滅	c=1 d=1.12999e-26 t=51676
mie you 	咩有	c=4 d=5.04509e-07 t=51676
min gan 	敏感	c=2 d=2.40051e-08 t=51676
min zhu 	民主	c=1 d=0.000129737 t=51676
ming 	名	c=20 d=0.873716 t=51676
ming 	明	c=2 d=1.79097e-54 t=51676
ming bai 	明白	c=1 d=1.41975e-35 t=51676
ming bai le 	明白了	c=1 d=2.56557e-55 t=51676
ming chao 	鳴潮	c=44 d=0.866491 t=51676
ming chen 	名臣	c=2 d=7.34196e-13 t=51676
ming cheng 	名稱	c=35 d=3.64883 t=51676
ming ci 	名次	c=1 d=3.51501e-24 t=51676
ming ci 	名詞	c=4 d=3.49748e-24 t=51676
ming dan 	名單	c=8 d=4.26099e-51 t=51676
ming e 	名額	c=1 d=1.38187e-11 t=51676
ming hao 	名號	c=1 d=4.8329e-64 t=51676
ming li 	名利	c=1 d=8.52261e-32 t=51676
ming liang 	明亮	c=1 d=4.00273e-82 t=51676
ming lin 	名林	c=2 d=4.00163e-20 t=51676
ming ling 	命令	c=108 d=1.9891 t=51676
ming ling hang 	命令行	c=10 d=0.900325 t=51676
ming ling li 	命令裏	c=1 d=1.09757e-07 t=51676
ming ming 	命名	c=7 d=0.398519 t=51676
ming ming 	明明	c=2 d=0.000930303 t=51676
ming que 	明確	c=2 d=0.0020396 t=51676
ming tian 	明天	c=3 d=1.81954e-39 t=51676
ming wen 	明文	c=2 d=0.158817 t=51676
ming xian 	明顯	c=1 d=4.40268e-26 t=51676
ming yue 	明月	c=2 d=0.301194 t=51676
ming yun 	命運	c=1 d=0.000139842 t=51676
ming zhong 	命中	c=2 d=4.00436e-28 t=51676
ming zi 	名字	c=11 d=0.138069 t=51676
ming zu 	名族	c=1 d=2.49287e-11 t=51676
mo 	模	c=2 d=6.74002e-36 t=51676
mo ban 	模板	c=4 d=9.9586e-11 t=51676
mo fa 	魔法	c=1 d=1.45618e-39 t=51676
mo fang 	模仿	c=2 d=1.63593e-26 t=51676
mo ge 	模個	c=1 d=7.69847e-12 t=51676
mo hu 	糢糊	c=3 d=3.69289e-39 t=51676
mo kao 	模考	c=1 d=2.48324e-83 t=51676
mo kuai 	模塊	c=45 d=0.112903 t=51676
mo kuai hua 	模塊化	c=2 d=0.00114769 t=51676
mo kuai xi tong 	模塊系統	c=2 d=4.68067e-91 t=51676
mo kuai zhi jian 	模塊之間	c=1 d=0.0731678 t=51676
mo kuai zhong 	模塊中	c=1 d=1.86813e-58 t=51676
mo liang 	模量	c=1 d=3.83064e-65 t=51676
mo ni 	模擬	c=12 d=6.61992e-27 t=51676
mo ni kao shi 	模擬考試	c=1 d=3.89316e-79 t=51676
mo ni qi 	模擬器	c=2 d=0.000338834 t=51676
mo ning 	莫寧	c=7 d=0.0169686 t=51676
mo ren 	默認	c=39 d=1.93738 t=51676
mo ren de 	默認的	c=1 d=4.17928e-31 t=51676
mo ren zhi 	默認值	c=1 d=9.20957e-91 t=51676
mo shi 	模式	c=69 d=4.16595 t=51676
mo shi xia 	模式下	c=2 d=1.5644e-09 t=51676
mo shu 	摸熟	c=1 d=5.49337e-71 t=51676
mo shu 	模數	c=1 d=5.5209e-71 t=51676
mo tai 	模態	c=1 d=1.65355e-05 t=51676
mo wei 	末尾	c=4 d=0.331211 t=51676
mo xiang 	墨香	c=1 d=8.05914e-80 t=51676
mo xin 	莫新	c=1 d=4.6521e-86 t=51676
mo xing 	模型	c=296 d=2.66349 t=51676
mo xing 	模形	c=22 d=1.17401e-85 t=51676
mo yang 	模樣	c=1 d=0.0134335 t=51676
mo ying 	魔影	c=0 d=2.16713e-41 t=51676
mo ying ren 	魔影人	c=1 d=2.17799e-40 t=51676
mo zu 	模組	c=1 d=2.75496e-40 t=51676
mou 	某	c=18 d=0.942772 t=51676
mou 	眸	c=0 d=0.000215492 t=51676
mou bu fen 	某部分	c=2 d=0.0285814 t=51676
mou ci 	某次	c=1 d=6.32318e-79 t=51676
mou ge 	某個	c=59 d=1.47007 t=51676
mou mou 	哞哞	c=0 d=0.000215492 t=51676
mou mou mou 	哞哞眸	c=1 d=0.00216573 t=51676
mou shi 	某事	c=1 d=1.97409e-60 t=51676
mou tai 	某臺	c=2 d=1.56086e-82 t=51676
mou tiao 	某條	c=1 d=2.54532e-50 t=51676
mou wen jian 	某文件	c=1 d=5.22296e-36 t=51676
mou xie 	某些	c=6 d=1.98033e-09 t=51676
mou yi 	某一	c=6 d=9.67694e-08 t=51676
mou yi dian 	某一點	c=1 d=4.07318e-52 t=51676
mou yi fang mian 	某一方面	c=1 d=8.59893e-78 t=51676
mou yi ge 	某一個	c=5 d=0.0217096 t=51676
mou yi hang 	某一行	c=1 d=2.27321e-14 t=51676
mou yi jia 	某一家	c=1 d=0.0101529 t=51676
mou yi tiao 	某一條	c=2 d=3.56524e-14 t=51676
mou yi zhang 	某一張	c=1 d=1.1518e-45 t=51676
mou zhong 	某種	c=4 d=5.65607e-45 t=51676
mu 	木	c=2 d=3.4674e-40 t=51676
mu 	目	c=2 d=9.58962e-08 t=51676
mu ban 	木板	c=3 d=7.16738e-40 t=51676
mu ban 	模板	c=27 d=1.67157 t=51676
mu biao 	目標	c=51 d=0.817963 t=51676
mu di 	目的	c=8 d=0.0972957 t=51676
mu lu 	目錄	c=62 d=1.35869 t=51676
mu lu shang 	目錄上	c=1 d=9.12037e-06 t=51676
mu lu shu 	目錄樹	c=1 d=8.89519e-06 t=51676
mu lu xia 	目錄下	c=13 d=2.69653e-08 t=51676
mu qian 	目前	c=14 d=0.0137039 t=51676
mu qin 	母親	c=2 d=1.40535e-52 t=51676
na 	哪	c=1 d=3.35213e-54 t=51676
na 	娜	c=2 d=3.31877e-54 t=51676
na 	納	c=1 d=4.21468e-42 t=51676
na 	那	c=11 d=2.08655e-06 t=51676
na bian 	哪邊	c=1 d=0.0343896 t=51676
na bu fen 	那部分	c=1 d=0.00305798 t=51676
na ci 	哪次	c=1 d=1.40849e-59 t=51676
na dao 	拿到	c=2 d=5.12748e-09 t=51676
na duan 	那段	c=1 d=2.93829e-92 t=51676
na ge 	哪個	c=41 d=0.632186 t=51676
na ge 	那個	c=12 d=3.08319e-10 t=51676
na guo lai 	拿過來	c=1 d=1.37821e-68 t=51676
na jia 	哪家	c=1 d=6.73314e-24 t=51676
na jiu shi 	那就是	c=1 d=1.01263e-30 t=51676
na li 	哪裏	c=30 d=0.847953 t=51676
na li 	那裏	c=10 d=0.852314 t=51676
na li le 	哪裏了	c=1 d=3.28932e-08 t=51676
na li you 	哪裏有	c=1 d=1.43495e-72 t=51676
na me 	那麼	c=31 d=0.942411 t=51676
na me duo 	那麼多	c=1 d=0.000160054 t=51676
na mei shi 	那沒事	c=1 d=1.00392e-46 t=51676
na na 	訥訥	c=1 d=8.96357e-96 t=51676
na pian 	哪篇	c=1 d=1 t=48462
na shi 	那是	c=1 d=5.12128e-40 t=51676
na wo 	那我	c=2 d=0.0137049 t=51676
na xi da 	纳西妲	c=3 d=2.97516 t=48286
na xie 	哪些	c=41 d=1.21029 t=51676
na xie 	那些	c=1 d=3.29033e-41 t=51676
na xie biao 	哪些表	c=1 d=6.63473e-86 t=51676
na yang 	那樣	c=5 d=2.06326e-21 t=51676
na yi 	那一	c=1 d=1.33148e-66 t=51676
na yi bu 	哪一步	c=1 d=4.86571e-26 t=51676
na yi ge 	哪一個	c=4 d=1.6544e-11 t=51676
na yi jia 	哪一家	c=1 d=1.55451e-43 t=51676
na yi kuai 	那一塊	c=1 d=4.95424e-91 t=51676
na yi shi ke 	那一時刻	c=1 d=2.08173e-67 t=51676
na yi xia 	拿一下	c=1 d=6.69251e-41 t=51676
na zhe 	拿着	c=2 d=0.0183156 t=51676
na zhong 	哪種	c=2 d=2.42422e-06 t=51676
na zhong 	那種	c=3 d=1.65383e-07 t=51676
nai 	乃	c=1 d=0.615697 t=51676
nai 	奶	c=1 d=9.1468e-40 t=51676
nai jiu 	耐久	c=1 d=6.47795e-40 t=51676
nai lao 	耐勞	c=1 d=1.47282e-55 t=51676
nai li 	耐力	c=1 d=5.77422e-40 t=51676
nai lin 	乃琳	c=2 d=0.579842 t=51676
nai zi 	奶子	c=3 d=0.0223838 t=51676
nan 	男	c=6 d=3.47149e-10 t=51676
nan 	難	c=2 d=1.16663e-19 t=51676
nan dao 	難道	c=3 d=0.392586 t=51676
nan du 	難度	c=7 d=3.44936e-34 t=51676
nan jing 	南京	c=1 d=2.28414e-41 t=51676
nan ti 	難題	c=1 d=1.23957e-56 t=51676
nan xing 	男性	c=0 d=1.6311e-51 t=51676
nan xing jian kang 	男性健康	c=1 d=1.63928e-50 t=51676
nan yi 	難以	c=2 d=0.00324708 t=51676
nan zhu 	男主	c=1 d=2.85659e-25 t=51676
ne 	呢	c=32 d=0.625002 t=51676
ne ge 	呢個	c=0 d=1.20646e-62 t=51676
nei 	內	c=19 d=3.1696e-13 t=51676
nei bu 	內部	c=16 d=0.0337087 t=51676
nei bu xian 	內部線	c=1 d=5.39394e-62 t=51676
nei cun 	內存	c=23 d=0.235094 t=51676
nei cun ma 	內存嗎	c=1 d=3.33076e-67 t=51676
nei cun shang 	內存上	c=1 d=0.00394621 t=51676
nei de 	內的	c=1 d=0.0665368 t=51676
nei han 	內涵	c=1 d=1.94337e-52 t=51676
nei he 	內核	c=23 d=0.118261 t=51676
nei he e 	內核呃	c=1 d=2.04767e-20 t=51676
nei he tai 	內核態	c=5 d=0.0147298 t=51676
nei he zhan 	内核栈	c=1 d=0.00388746 t=51676
nei lian jie 	內連接	c=1 d=8.20657e-58 t=51676
nei rong 	內容	c=101 d=0.831111 t=51676
nei rong fen 	內容分	c=1 d=6.89303e-06 t=51676
nei she 	內射	c=1 d=3.82412e-45 t=51676
nei tui 	內推	c=0 d=4.17701e-55 t=51676
nei tui ma 	內推嗎	c=1 d=4.19794e-54 t=51676
nei wang 	內網	c=2 d=7.66428e-83 t=51676
nei xin 	內心	c=1 d=1 t=46903
nei zhi 	內置	c=10 d=0.0587215 t=51676
nen gou 	嫩構	c=1 d=7.28849e-74 t=51676
neng 	能	c=34 d=0.565158 t=51676
neng bei 	能被	c=1 d=1.3022e-77 t=51676
neng bu neng 	能不能	c=4 d=2.71759e-26 t=51676
neng dui 	能對	c=1 d=5.64701e-72 t=51676
neng fou 	能否	c=2 d=8.1086e-05 t=51676
