# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	61799
#@/user_id	PC-Windows
qing jing 	情景	c=3 d=3.31888e-25 t=61799
qing kai shi 	請開始	c=1 d=1.46414e-103 t=61799
qing kong 	清空	c=1 d=7.10249e-64 t=61799
qing kuang 	情況	c=24 d=0.00212438 t=61799
qing kuang xia 	情況下	c=11 d=0.0420036 t=61799
qing li 	清理	c=5 d=2.48736e-09 t=61799
qing liang 	輕量	c=6 d=0.431711 t=61799
qing liang hua 	輕量化	c=1 d=3.62626e-67 t=61799
qing meng 	清夢	c=2 d=4.98024e-86 t=61799
qing ni 	請你	c=166 d=5.56149e-06 t=61799
qing qi 	氫氣	c=1 d=4.9016e-83 t=61799
qing qing 	輕輕	c=1 d=2.72476e-28 t=61799
qing qiu 	請求	c=59 d=1.08876e-23 t=61799
qing qiu shi 	請求是	c=1 d=1.83624e-32 t=61799
qing qiu ti 	請求體	c=2 d=8.00454e-29 t=61799
qing qiu tou 	請求頭	c=1 d=8.06876e-94 t=61799
qing qu 	情趣	c=1 d=9.74781e-24 t=61799
qing shu ru 	請輸入	c=1 d=6.04637e-24 t=61799
qing shu ru wen ben 	請輸入文本	c=1 d=2.10638e-29 t=61799
qing wei 	輕微	c=1 d=5.07793e-87 t=61799
qing wen 	晴問	c=3 d=2.47291e-24 t=61799
qing wen 	請問	c=10 d=2.42208e-25 t=61799
qing xi 	清晰	c=1 d=3.07645e-15 t=61799
qing xi 	清洗	c=5 d=1.39263e-14 t=61799
qing yi 	輕易	c=1 d=2.6614e-104 t=61799
qiong 	穹	c=0 d=3.00029e-74 t=61799
qiong 	窮	c=1 d=1.87813e-62 t=61799
qiong ma 	瓊麻	c=0 d=3.15906e-63 t=61799
qiu 	啾	c=3 d=2.77738e-29 t=61799
qiu 	求	c=7 d=6.98984e-23 t=61799
qiu 	球	c=2 d=3.25992e-20 t=61799
qiu bi 	瞅比	c=1 d=6.8384e-30 t=61799
qiu he 	求和	c=1 d=4.34009e-34 t=61799
qiu jie 	求解	c=1 d=5.38185e-65 t=61799
qiu ku 	秋褲	c=0 d=3.14512e-11 t=61799
qiu long 	囚籠	c=1 d=6.46803e-22 t=61799
qiu rao 	求饒	c=1 d=1.4008e-24 t=61799
qiu ye 	秋葉	c=2 d=1.79754e-66 t=61799
qiu yi 	秋衣	c=0 d=3.14512e-11 t=61799
qiu yi qiu ku 	秋衣秋褲	c=1 d=3.16088e-10 t=61799
qiu yuan 	仇遠	c=2 d=5.71269e-61 t=61799
qiu zhao 	秋招	c=3 d=1.56078e-80 t=61799
qiu zhi 	求職	c=3 d=1.24841e-22 t=61799
qu 	區	c=7 d=2.99173e-10 t=61799
qu 	去	c=21 d=5.87591e-10 t=61799
qu 	取	c=3 d=3.19038e-31 t=61799
qu 	曲	c=0 d=4.5146e-87 t=61799
qu bei 	曲背	c=1 d=7.98873e-65 t=61799
qu bian ti xing 	曲邊梯形	c=1 d=4.53723e-86 t=61799
qu bie 	區別	c=34 d=1.17411e-06 t=61799
qu bie ma 	區別嗎	c=1 d=4.06047e-74 t=61799
qu chong 	去重	c=5 d=3.82546e-49 t=61799
qu chu 	去除	c=4 d=1.78756e-10 t=61799
qu ci 	取詞	c=1 d=2.15449e-30 t=61799
qu dao 	渠道	c=3 d=1.43348e-60 t=61799
qu de 	去的	c=1 d=5.43206e-86 t=61799
qu de 	取得	c=1 d=1.45633e-99 t=61799
qu diao 	去掉	c=32 d=0.00280613 t=61799
qu diao le 	去掉了	c=1 d=9.60758e-30 t=61799
qu dong 	驅動	c=19 d=9.14709e-11 t=61799
qu fen 	區分	c=6 d=0.0200417 t=61799
qu fen chu 	區分出	c=1 d=2.41822e-65 t=61799
qu jian 	區間	c=1 d=4.54589e-79 t=61799
qu kuai lian 	區塊鏈	c=4 d=1.02741e-24 t=61799
qu mian 	曲面	c=4 d=3.15802e-73 t=61799
qu mo 	取模	c=2 d=8.2931e-93 t=61799
qu xian 	曲線	c=13 d=3.39298e-08 t=61799
qu xiao 	取消	c=4 d=4.67826e-05 t=61799
qu xin 	去心	c=3 d=7.58465e-72 t=61799
qu yu 	區域	c=11 d=1.37452e-07 t=61799
qu yu nei 	區域內	c=1 d=8.07863e-79 t=61799
qu zhao 	去找	c=1 d=3.37122e-62 t=61799
qu zhi 	取值	c=5 d=6.81039e-43 t=61799
qu zhi shang 	取智商	c=1 d=1.59349e-99 t=61799
quan 	全	c=9 d=8.3843e-16 t=61799
quan 	拳	c=1 d=4.05136e-77 t=61799
quan 	權	c=2 d=3.59506e-84 t=61799
quan 	泉	c=2 d=4.60604e-76 t=61799
quan ban 	全班	c=1 d=4.46574e-105 t=61799
quan bei 	全被	c=1 d=2.79318e-55 t=61799
quan biao 	全表	c=1 d=5.08966e-26 t=61799
quan biao sao miao 	全表掃描	c=1 d=1.03573e-60 t=61799
quan bu 	全部	c=16 d=6.65601e-06 t=61799
quan chang jing 	全場景	c=4 d=3.07573e-71 t=61799
quan cheng 	全程	c=3 d=6.11418e-53 t=61799
quan cheng 	全稱	c=14 d=2.06614e-08 t=61799
quan cheng jiu 	全成就	c=1 d=1.47152e-74 t=61799
quan di 	圈地	c=1 d=4.10769e-63 t=61799
quan guo 	全國	c=10 d=6.38823e-23 t=61799
quan guo cheng 	全過程	c=1 d=1.65237e-26 t=61799
quan hei 	全黑	c=2 d=3.37183e-89 t=61799
quan heng 	權衡	c=1 d=3.55252e-90 t=61799
quan jiao 	全角	c=4 d=8.98011e-16 t=61799
quan ju 	全局	c=22 d=1.27447e-08 t=61799
quan ju bao 	全局包	c=2 d=3.98302e-24 t=61799
quan lan 	全藍	c=1 d=3.33757e-91 t=61799
quan lian jie 	全連接	c=1 d=3.07593e-14 t=61799
quan lian jie ceng 	全連接層	c=1 d=3.09134e-13 t=61799
quan lian lu 	全鏈路	c=1 d=9.1574e-83 t=61799
quan liang 	全量	c=1 d=3.59469e-23 t=61799
quan liu cheng 	全流程	c=2 d=3.84866e-32 t=61799
quan liu cheng 	權流程	c=1 d=3.61308e-83 t=61799
quan ma 	全嗎	c=1 d=6.33005e-33 t=61799
quan mian 	全面	c=4 d=8.5729e-13 t=61799
quan min 	全民	c=2 d=3.36238e-82 t=61799
quan pan 	全盤	c=1 d=5.06325e-53 t=61799
quan ping 	全屏	c=2 d=1.25792e-23 t=61799
quan quan 	圈圈	c=1 d=8.24376e-24 t=61799
quan ri zhi 	全日制	c=2 d=1.69507e-32 t=61799
quan shi 	全是	c=10 d=1.53988e-20 t=61799
quan ti 	全體	c=0 d=1.7198e-27 t=61799
quan ti ren min 	全體人民	c=1 d=1.72842e-26 t=61799
quan wei 	全爲	c=1 d=6.60073e-55 t=61799
quan wei 	權威	c=1 d=9.92717e-62 t=61799
quan wei fen 	全微分	c=1 d=5.31906e-74 t=61799
quan wen 	全文	c=3 d=0.0114904 t=61799
quan xian 	權限	c=5 d=1.16101e-21 t=61799
quan yong 	全用	c=1 d=1.90412e-106 t=61799
quan zhong 	權重	c=9 d=2.92233e-28 t=61799
quan zi dong 	全自動	c=3 d=5.31959e-58 t=61799
que 	卻	c=13 d=2.0681e-16 t=61799
que 	確	c=1 d=1.02298e-32 t=61799
que 	缺	c=2 d=2.03288e-23 t=61799
que bao 	確保	c=18 d=0.000284544 t=61799
que dian 	缺點	c=5 d=1.07675e-17 t=61799
que ding 	確定	c=10 d=1.34057e-07 t=61799
que neng 	卻能	c=1 d=1.03756e-22 t=61799
que ren 	確認	c=5 d=0.00207796 t=61799
que ren hao 	確認好	c=1 d=1.29548e-75 t=61799
que shao 	缺少	c=1 d=1.075e-86 t=61799
que shi 	卻是	c=1 d=1.59218e-60 t=61799
que shi 	確實	c=7 d=0.00225411 t=61799
que shi 	缺失	c=6 d=7.57457e-27 t=61799
que wei 	缺位	c=1 d=3.22124e-56 t=61799
que yi 	缺一	c=2 d=0.0081887 t=61799
qun 	羣	c=2 d=3.31991e-58 t=61799
qun li 	羣裏	c=1 d=2.73266e-62 t=61799
qun liao 	羣聊	c=1 d=2.73089e-25 t=61799
ran 	染	c=3 d=2.13678e-63 t=61799
ran 	然	c=1 d=4.42432e-113 t=61799
ran hou 	然後	c=117 d=0.417316 t=61799
rang 	讓	c=57 d=0.0595349 t=61799
rang ji 	讓即	c=1 d=5.43721e-09 t=61799
rang ni 	讓你	c=2 d=4.90109e-24 t=61799
rang qi 	讓其	c=12 d=7.66482e-09 t=61799
rang ren 	讓人	c=1 d=2.34149e-68 t=61799
rang ta 	讓他	c=2 d=6.25215e-05 t=61799
rang wo 	讓我	c=5 d=9.67414e-23 t=61799
rang zi ji 	讓自己	c=2 d=7.10238e-25 t=61799
rao 	繞	c=2 d=5.03817e-24 t=61799
rao 	饒	c=1 d=7.91732e-77 t=61799
rao guo 	繞過	c=4 d=1.54066e-26 t=61799
re 	熱	c=1 d=6.63876e-06 t=61799
re ai 	熱愛	c=6 d=1.80425e-32 t=61799
re bang 	熱榜	c=4 d=1.16985e-22 t=61799
re dian 	熱點	c=1 d=7.08514e-94 t=61799
re geng xin 	熱更新	c=2 d=7.38602e-46 t=61799
re jian 	熱鍵	c=10 d=1.4725e-35 t=61799
re men 	熱門	c=2 d=3.18258e-61 t=61799
re sou 	熱搜	c=1 d=3.41519e-38 t=61799
ren 	人	c=22 d=4.72849e-13 t=61799
ren 	任	c=3 d=6.98597e-74 t=61799
ren 	刃	c=5 d=4.78829e-74 t=61799
ren cheng 	人稱	c=3 d=1.62377e-42 t=61799
ren gong 	人工	c=14 d=1.23301e-23 t=61799
ren gong zhi neng 	人工智能	c=1 d=4.38281e-61 t=61799
ren he 	人和	c=1 d=9.37933e-100 t=61799
ren he 	任何	c=25 d=0.00156698 t=61799
ren he ren 	任何人	c=1 d=1.17663e-90 t=61799
ren ji 	人機	c=1 d=6.38497e-17 t=61799
ren ji 	人際	c=2 d=3.44717e-30 t=61799
ren kou 	人口	c=1 d=1.44336e-82 t=61799
ren lei 	人類	c=11 d=4.79995e-13 t=61799
ren lian 	人臉	c=6 d=4.17999e-33 t=61799
ren men 	人們	c=2 d=2.21087e-68 t=61799
ren min 	人民	c=3 d=3.52684e-26 t=61799
ren ming 	人名	c=1 d=1.50703e-31 t=61799
ren ming 	任命	c=1 d=1.68575e-26 t=61799
ren qi 	人氣	c=1 d=1.15282e-26 t=61799
ren shi 	認識	c=1 d=1.42067e-72 t=61799
ren shu 	人數	c=8 d=1.1562e-72 t=61799
ren tai duo 	人太多	c=1 d=1.59717e-38 t=61799
ren tuo 	任拓	c=1 d=1.37728e-60 t=61799
ren wei 	人爲	c=6 d=2.58135e-46 t=61799
ren wei 	認爲	c=2 d=2.49994e-103 t=61799
ren wo 	人我	c=0 d=6.3131e-120 t=61799
ren wu 	人物	c=46 d=1.79158e-07 t=61799
ren wu 	任務	c=36 d=2.06695e-07 t=61799
ren wu ka 	人物卡	c=2 d=1.4039e-50 t=61799
ren wu lan 	任務欄	c=1 d=3.5524e-119 t=61799
ren wu shu 	任務書	c=3 d=2.20108e-17 t=61799
ren xing 	人性	c=1 d=2.61776e-86 t=61799
ren yi 	任意	c=15 d=0.322495 t=61799
ren yi jian 	任意鍵	c=1 d=9.52494e-46 t=61799
ren yu zi ran 	人與自然	c=1 d=1.75455e-26 t=61799
ren yuan 	人員	c=1 d=6.27541e-78 t=61799
ren zhen 	認真	c=2 d=7.01725e-69 t=61799
ren zheng 	認證	c=9 d=5.18542e-10 t=61799
ren zhi 	認知	c=1 d=1.61734e-68 t=61799
reng wo 	扔我	c=1 d=1.83931e-81 t=61799
ri 	日	c=1 d=1.92764e-74 t=61799
ri ben 	日本	c=2 d=5.49261e-40 t=61799
ri chang 	日常	c=4 d=1.2771e-54 t=61799
ri guang 	日光	c=1 d=3.3592e-20 t=61799
ri qi 	日期	c=6 d=2.43727e-23 t=61799
ri yu 	日語	c=3 d=6.21671e-89 t=61799
ri zhi 	日誌	c=36 d=1.32526e-26 t=61799
ri zhi lei 	日誌類	c=2 d=1.3316e-35 t=61799
ri zhi li 	日誌裏	c=1 d=1.54009e-51 t=61799
rong 	容	c=1 d=8.68682e-80 t=61799
rong guang 	榮光	c=1 d=4.36081e-90 t=61799
rong he 	融和	c=4 d=4.57456e-06 t=61799
rong liang 	容量	c=4 d=9.10971e-64 t=61799
rong lu 	熔爐	c=3 d=3.90323e-62 t=61799
rong qi 	容器	c=14 d=8.06104e-24 t=61799
rong ru 	融入	c=1 d=4.08164e-47 t=61799
rong yao 	榮耀	c=1 d=2.44934e-39 t=61799
rong yi 	容易	c=7 d=1.05982e-07 t=61799
rong yi ma 	容易嗎	c=1 d=1.29266e-20 t=61799
rong yu 	榮譽	c=1 d=3.01277e-63 t=61799
rou 	柔	c=1 d=7.71527e-67 t=61799
rou 	肉	c=4 d=8.76071e-25 t=61799
rou bang 	肉棒	c=1 d=1.51746e-24 t=61799
rou he 	柔和	c=2 d=5.1382e-20 t=61799
rou nie 	揉捏	c=1 d=2.57667e-47 t=61799
rou ruan 	柔軟	c=1 d=9.38983e-25 t=61799
rou xue 	肉穴	c=1 d=1.97791e-24 t=61799
ru 	乳	c=1 d=8.79891e-25 t=61799
ru 	入	c=2 d=1.75485e-28 t=61799
ru 	如	c=41 d=8.34574e-05 t=61799
ru chang 	入場	c=1 d=6.37065e-20 t=61799
ru ci 	如此	c=3 d=3.1723e-23 t=61799
ru eh 	如誒	c=2 d=1.98101e-13 t=61799
ru guo 	如果	c=98 d=0.491644 t=61799
ru guo you 	如果有	c=2 d=6.62704e-43 t=61799
ru he 	如何	c=519 d=3.7448 t=61799
ru he e 	如何呃	c=3 d=9.92082e-18 t=61799
ru hua 	如花	c=1 d=7.14342e-14 t=61799
ru jin 	如今	c=1 d=9.1465e-69 t=61799
ru kou 	入口	c=7 d=0.818731 t=61799
ru kou dian 	入口點	c=1 d=1.67371e-118 t=61799
ru kou xiang 	入口項	c=1 d=2.94359e-25 t=61799
ru men 	入門	c=4 d=6.82444e-06 t=61799
ru rou 	乳肉	c=1 d=7.06129e-25 t=61799
ru shang 	如上	c=11 d=0.00848038 t=61799
ru tu 	如圖	c=16 d=0.0235824 t=61799
ru xia 	如下	c=18 d=0.00941925 t=61799
ru xue 	入學	c=1 d=1.26203e-32 t=61799
ru yao 	乳搖	c=3 d=3.91201e-77 t=61799
ruan 	軟	c=6 d=0.00599047 t=61799
ruan guang shan 	軟光柵	c=1 d=2.59859e-29 t=61799
ruan huan hang 	軟換行	c=2 d=0.128426 t=61799
ruan jia 	軟甲	c=1 d=0.000270565 t=61799
ruan jian 	軟件	c=67 d=0.427415 t=61799
ruan jian an 	軟件按	c=1 d=2.1013e-30 t=61799
ruan jian bao 	軟件包	c=2 d=1.21288e-94 t=61799
ruan jian ji 	軟件級	c=1 d=8.62467e-25 t=61799
ruan ke 	軟科	c=3 d=1.26591e-24 t=61799
ruan lian jie 	軟鏈接	c=5 d=6.83607e-26 t=61799
rui 	瑞	c=1 d=1.58199e-102 t=61799
rui fang 	瑞芳	c=3 d=2.06642e-39 t=61799
rui jin 	瑞錦	c=1 d=2.93579e-82 t=61799
rui long 	銳龍	c=1 d=2.41856e-96 t=61799
run se 	潤色	c=26 d=1.72091e-14 t=61799
ruo 	若	c=17 d=7.77026e-24 t=61799
ruo gan 	若干	c=2 d=5.87266e-33 t=61799
ruo mei you 	若沒有	c=1 d=1.90463e-21 t=61799
sai 	賽	c=6 d=9.8684e-11 t=61799
sai dao 	賽道	c=1 d=1.05335e-82 t=61799
sai ji 	賽季	c=2 d=1.24659e-76 t=61799
sai qu 	賽區	c=5 d=1.07517e-80 t=61799
san 	三	c=14 d=1.06054e-15 t=61799
san chu 	三出	c=1 d=5.96668e-14 t=61799
san ci 	三次	c=3 d=2.11254e-34 t=61799
san deng fen jiao 	三等分角	c=0 d=5.83443e-16 t=61799
san deng jiang 	三等獎	c=2 d=1.27377e-82 t=61799
san dui 	三對	c=2 d=8.9495e-30 t=61799
san fen 	三分	c=1 d=1.71672e-93 t=61799
san ge 	三個	c=19 d=6.18002e-14 t=61799
san ge dian 	三個點	c=1 d=2.23108e-88 t=61799
san ge e 	三個呃	c=1 d=1.47002e-62 t=61799
san ji 	三級	c=3 d=6.95024e-15 t=61799
san jiao zhou 	三角洲	c=5 d=2.41287e-39 t=61799
san ju 	三局	c=2 d=4.36857e-68 t=61799
san lie 	三列	c=1 d=1.14446e-58 t=61799
san niang 	三娘	c=1 d=4.94834e-77 t=61799
san re 	散熱	c=1 d=2.5441e-15 t=61799
san re qi 	散熱器	c=1 d=9.02751e-62 t=61799
san ren 	三人	c=1 d=2.81397e-54 t=61799
san she 	散射	c=1 d=4.68258e-104 t=61799
san shi tu 	三視圖	c=1 d=7.1146e-84 t=61799
san tai 	三態	c=1 d=1.66523e-106 t=61799
san tai tu 	三態圖	c=4 d=1.36224e-105 t=61799
san ti 	三體	c=1 d=1.44518e-38 t=61799
san wei 	三維	c=1 d=1.35603e-83 t=61799
san xian 	三線	c=1 d=2.97501e-18 t=61799
san xian biao 	三線表	c=5 d=7.87575e-14 t=61799
san xuan er 	三渲二	c=7 d=1.08665e-07 t=61799
san yuan 	三元	c=1 d=6.31478e-34 t=61799
san zhang 	三張	c=1 d=2.55242e-24 t=61799
san zhong 	三種	c=4 d=2.08003e-28 t=61799
sao 	騷	c=5 d=7.17099e-24 t=61799
sao ma 	掃碼	c=2 d=1.10262e-112 t=61799
sao miao 	掃描	c=18 d=3.47358e-23 t=61799
sao miao ban 	掃描辦	c=1 d=1.54786e-22 t=61799
sao miao bu dao 	掃描不到	c=1 d=1.4008e-24 t=61799
sao rao 	騷擾	c=1 d=2.10009e-82 t=61799
sao sheng 	臊聲	c=1 d=6.70712e-96 t=61799
se 	色	c=7 d=1.4595e-08 t=61799
se cai 	色彩	c=2 d=3.88336e-20 t=61799
se qing 	色情	c=2 d=1.50263e-26 t=61799
se xiang 	色相	c=1 d=6.92477e-60 t=61799
sen 	森	c=1 d=1.58257e-77 t=61799
sha 	傻	c=1 d=2.85221e-07 t=61799
sha 	啥	c=4 d=6.40892e-61 t=61799
sha 	殺	c=2 d=1.04843e-62 t=61799
sha bi 	傻逼	c=11 d=0.615963 t=61799
sha de 	啥的	c=0 d=3.83545e-22 t=61799
sha de er 	啥的而	c=2 d=3.85468e-21 t=61799
sha fa 	沙發	c=1 d=1.93874e-24 t=61799
sha fa shang 	沙發上	c=0 d=5.83443e-16 t=61799
sha le 	殺了	c=3 d=1.7355e-61 t=61799
sha ren 	殺人	c=0 d=2.50145e-23 t=61799
sha ren la 	殺人拉	c=1 d=2.51399e-22 t=61799
sha shi hou 	啥時候	c=1 d=7.39133e-33 t=61799
sha xiang 	沙箱	c=1 d=5.9349e-10 t=61799
sha ye 	啥也	c=1 d=4.15207e-13 t=61799
sha yi si 	啥意思	c=1 d=4.16635e-24 t=61799
sha zi 	啥子	c=1 d=2.87736e-22 t=61799
shai xuan 	篩選	c=2 d=1.62551e-39 t=61799
shan 	刪	c=1 d=1.07339e-39 t=61799
shan 	山	c=1 d=1.73887e-38 t=61799
shan 	閃	c=4 d=2.39757e-23 t=61799
shan 	陝	c=1 d=3.7866e-76 t=61799
shan chang 	擅長	c=3 d=8.37099e-44 t=61799
shan chu 	刪除	c=42 d=1.65411e-09 t=61799
shan chu biao 	刪除表	c=1 d=3.99921e-101 t=61799
shan chu le 	刪除了	c=1 d=6.79228e-68 t=61799
shan chu ma 	刪除嗎	c=1 d=3.45373e-23 t=61799
shan diao 	刪掉	c=2 d=2.22282e-15 t=61799
shan dong 	山東	c=3 d=6.67778e-76 t=61799
shan hei 	閃黑	c=1 d=3.337e-89 t=61799
shan jian 	刪減	c=1 d=2.25941e-60 t=61799
shan qu 	扇區	c=2 d=6.29042e-53 t=61799
shan shuo 	閃爍	c=2 d=1.63357e-29 t=61799
shan tui 	閃退	c=2 d=1.51252e-15 t=61799
shan xi 	陝西	c=7 d=3.3865e-27 t=61799
shan xi sheng 	陝西省	c=1 d=1.9963e-74 t=61799
shan xian 	閃現	c=1 d=2.78588e-83 t=61799
shan yao 	山藥	c=1 d=6.49935e-20 t=61799
shan yu 	善於	c=1 d=1.95239e-77 t=61799
shang 	上	c=129 d=0.038534 t=61799
shang 	商	c=1 d=6.15094e-107 t=61799
shang 	尚	c=1 d=1.90385e-75 t=61799
shang 	裳	c=1 d=5.34117e-64 t=61799
shang ban 	上班	c=2 d=7.55759e-30 t=61799
shang bu 	上部	c=2 d=1.86469e-07 t=61799
shang bu lai 	上不來	c=1 d=4.27401e-30 t=61799
shang ce 	上冊	c=1 d=3.27883e-88 t=61799
shang ceng 	上層	c=1 d=2.22964e-51 t=61799
shang chuan 	上傳	c=9 d=3.14886e-24 t=61799
shang ci 	上次	c=1 d=2.71525e-75 t=61799
shang de 	上的	c=2 d=2.98299e-05 t=61799
shang di 	上帝	c=2 d=2.45775e-42 t=61799
shang dian 	上電	c=1 d=6.76668e-53 t=61799
shang dian 	商店	c=2 d=1.66258e-69 t=61799
shang fang 	上方	c=1 d=8.95349e-24 t=61799
shang ge 	上個	c=1 d=4.76287e-10 t=61799
shang hai 	上海	c=4 d=6.24663e-24 t=61799
shang hai 	傷害	c=8 d=1.23384e-23 t=61799
shang hai dao 	傷害到	c=1 d=2.80002e-25 t=61799
shang jia 	上架	c=2 d=1.61344e-69 t=61799
shang ke 	上課	c=1 d=7.60169e-69 t=61799
shang lai 	上來	c=2 d=2.47261e-62 t=61799
shang lian 	上鍊	c=1 d=6.38781e-81 t=61799
shang men 	上門	c=1 d=1.49478e-82 t=61799
shang mian 	上面	c=14 d=1.53341e-20 t=61799
shang mian de 	上面的	c=1 d=4.95761e-99 t=61799
shang sheng 	上升	c=2 d=3.105e-50 t=61799
shang shu 	上述	c=7 d=5.3952e-06 t=61799
shang tu 	上凸	c=2 d=1.39556e-31 t=61799
shang wei 	上位	c=0 d=7.6494e-26 t=61799
shang wei ji 	上位機	c=4 d=3.57268e-24 t=61799
shang wen 	上文	c=1 d=1.63211e-116 t=61799
shang wu 	上午	c=1 d=8.68507e-107 t=61799
shang wu 	商務	c=1 d=4.26283e-58 t=61799
shang xia 	上下	c=6 d=4.80473e-06 t=61799
shang xia wen 	上下文	c=7 d=0.210136 t=61799
shang xian 	上線	c=1 d=9.0882e-82 t=61799
shang xin 	傷心	c=1 d=2.11247e-63 t=61799
shang yi 	上移	c=1 d=3.24169e-101 t=61799
shang yi ci 	上一次	c=2 d=9.43529e-23 t=61799
shang yi hang 	上一行	c=2 d=0.507213 t=61799
shang you 	上游	c=3 d=4.99402e-114 t=61799
shao 	少	c=4 d=8.19567e-13 t=61799
shao bu fen 	少部分	c=1 d=3.39932e-42 t=61799
shao bu zhu yi 	稍不注意	c=1 d=2.63517e-17 t=61799
shao cheng 	燒成	c=1 d=1.74242e-62 t=61799
shao deng 	稍等	c=1 d=2.74011e-94 t=61799
shao le 	少了	c=1 d=2.63007e-53 t=61799
shao liang 	少量	c=1 d=6.46301e-101 t=61799
shao wei 	稍微	c=1 d=2.76962e-73 t=61799
shao xia 	少俠	c=1 d=1.1362e-61 t=61799
shao you 	稍有	c=1 d=9.10399e-73 t=61799
shao yu 	少於	c=2 d=1.74005e-46 t=61799
she 	蛇	c=1 d=0.000187825 t=61799
she 	設	c=5 d=7.5916e-24 t=61799
she bei 	設備	c=20 d=3.78997e-22 t=61799
she bei hao 	設備好	c=2 d=2.85965e-27 t=61799
she hui 	社會	c=3 d=1.60354e-26 t=61799
she ji 	射擊	c=8 d=5.68986e-51 t=61799
she ji 	涉及	c=11 d=3.90998e-08 t=61799
she ji 	設計	c=69 d=0.000891977 t=61799
she ji dao 	涉及到	c=6 d=3.29783e-09 t=61799
she ji mo shi 	設計模式	c=2 d=4.54279e-71 t=61799
she li 	設立	c=2 d=1.81359e-24 t=61799
she me 	什麼	c=3 d=0.0987662 t=61799
she qu 	社區	c=9 d=1.37345e-22 t=61799
she wei 	設爲	c=2 d=1.886e-23 t=61799
she xian 	射線	c=0 d=3.38733e-119 t=61799
she xian guan 	射線管	c=1 d=3.40431e-118 t=61799
she xiang ji 	攝像機	c=10 d=4.84182e-23 t=61799
she xiang tou 	攝像頭	c=3 d=1.82299e-35 t=61799
she you 	舍友	c=1 d=1.16985e-22 t=61799
she zhi 	設置	c=81 d=0.140089 t=61799
she zhi dao 	設置到	c=1 d=8.77768e-26 t=61799
she zhi hao 	設置好	c=1 d=1.69536e-34 t=61799
she zhi wei 	設置爲	c=3 d=2.93858e-05 t=61799
shen 	沈	c=2 d=1.21668e-63 t=61799
shen 	深	c=1 d=3.27371e-99 t=61799
shen 	申	c=4 d=9.29481e-23 t=61799
shen 	神	c=15 d=2.94722e-10 t=61799
shen 	身	c=5 d=1.30184e-15 t=61799
shen cha 	審查	c=3 d=0.000212834 t=61799
shen du 	深度	c=38 d=0.000873499 t=61799
shen er 	甚而	c=0 d=1.43339e-119 t=61799
shen er mo 	深二模	c=1 d=5.11642e-117 t=61799
shen fen 	身份	c=10 d=1.22646e-28 t=61799
shen fen zheng 	身份證	c=2 d=9.53823e-33 t=61799
shen gao 	審稿	c=1 d=2.88805e-95 t=61799
shen he 	審核	c=3 d=5.05035e-23 t=61799
shen ji 	審計	c=1 d=2.81282e-108 t=61799
shen jing 	神經	c=6 d=3.35594e-08 t=61799
shen lan 	深藍	c=1 d=2.03373e-116 t=61799
shen me 	什麼	c=453 d=2.36055 t=61799
shen me 	甚麼	c=1 d=1.70536e-15 t=61799
shen me e 	什麼哦	c=1 d=3.85968e-95 t=61799
shen me yang 	什麼樣	c=1 d=3.06476e-29 t=61799
shen pi 	審批	c=1 d=6.73615e-88 t=61799
shen qing 	申請	c=3 d=3.69849e-05 t=61799
shen ren 	神人	c=4 d=7.42183e-15 t=61799
shen ru 	深入	c=3 d=2.57962e-104 t=61799
shen se 	深色	c=5 d=2.80578e-40 t=61799
shen shang 	身上	c=1 d=1.80056e-07 t=61799
shen ti 	身體	c=3 d=1.1682e-19 t=61799
shen xin 	身心	c=1 d=7.71658e-69 t=61799
shen xin ju pi 	身心俱疲	c=1 d=7.75526e-69 t=61799
shen zhen 	深圳	c=3 d=1.21994e-23 t=61799
shen zhen da xue 	深圳大學	c=1 d=3.57737e-25 t=61799
shen zhi 	甚至	c=9 d=2.92134e-24 t=61799
sheng 	昇	c=1 d=2.8561e-23 t=61799
sheng 	生	c=6 d=1.05597e-23 t=61799
sheng 	省	c=11 d=4.75138e-11 t=61799
sheng 	聖	c=0 d=9.70745e-35 t=61799
sheng 	聲	c=2 d=7.32601e-38 t=61799
sheng chan 	生產	c=3 d=1.09113e-26 t=61799
sheng cheng 	生成	c=106 d=2.78941e-12 t=61799
sheng cun 	生存	c=2 d=1.45242e-38 t=61799
sheng ji 	升級	c=10 d=7.92015e-38 t=61799
sheng jia ran 	聖嘉然	c=1 d=9.7561e-34 t=61799
sheng li 	勝利	c=3 d=3.43464e-46 t=61799
sheng lve 	省略	c=4 d=2.59727e-23 t=61799
sheng lve hao 	省略號	c=1 d=2.25351e-88 t=61799
sheng ming 	生命	c=1 d=4.05024e-15 t=61799
sheng ming 	聲明	c=6 d=1.05877e-05 t=61799
sheng qu 	省去	c=1 d=2.12234e-59 t=61799
sheng ren 	勝任	c=2 d=2.54626e-25 t=61799
sheng wu 	生物	c=3 d=7.2307e-89 t=61799
sheng xia 	剩下	c=5 d=4.62762e-24 t=61799
sheng xiao 	生效	c=18 d=1.42511 t=61799
sheng xu 	升序	c=2 d=5.05212e-76 t=61799
sheng yi wu 	圣遗物	c=2 d=7.2925e-39 t=61799
sheng yin 	聲音	c=3 d=6.29609e-50 t=61799
sheng yu 	剩餘	c=4 d=4.79245e-24 t=61799
